molecule_chembl_id,canonical_smiles,standard_value_norm
CHEMBL2348417,O=C(NCCO)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc4sccc34)c(Cl)c2)NCC1,10000.0
CHEMBL2376650,C[C@@H](Oc1c[nH]c(=O)c(C(=O)Nc2ccc(N3CCN(C)CC3)cc2)c1)c1c(Cl)ccc(F)c1Cl,1000.0
CHEMBL2380845,O=C(Nc1ccc(Nc2ccnc3[nH]c(=O)c4ccccc4c23)cc1)c1ccccc1,175.0
CHEMBL2409778,Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)nn4c3)ccc2F)n(C)n1,2700.0
CHEMBL2407635,CCCCCCCCCCCCCCCCN1C(=O)c2cccc3c(NCCNCCN(C)C)ccc(c23)C1=O,100000.0
CHEMBL598022,CCCCCCCCCCCCN1C(=O)c2cccc3c(NCCNCCN(C)C)ccc(c23)C1=O,28790.0
CHEMBL598852,CCCCCCCCN1C(=O)c2cccc3c(NCCNCCN(C)C)ccc(c23)C1=O,18060.0
CHEMBL2407519,CCCCCCN1C(=O)c2cccc3c(NCCNCCN(C)C)ccc(c23)C1=O,100000.0
CHEMBL2407518,CCCCN1C(=O)c2cccc3c(NCCNCCN(C)C)ccc(c23)C1=O,100000.0
CHEMBL2407517,CCN1C(=O)c2cccc3c(NCCNCCN(C)C)ccc(c23)C1=O,100000.0
CHEMBL2407516,CN(C)CCNCCNc1ccc2c3c(cccc13)C(=O)N(C)C2=O,100000.0
CHEMBL2419762,Cl.c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCCCO5)c2)cc1,63.0
CHEMBL2419761,Cl.c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCCO5)c2)cc1,178.0
CHEMBL2419760,Cl.c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCO5)c2)cc1,63.0
CHEMBL2430323,CC(=O)Nc1cccc(-c2cnc3[nH]nc(C)c3c2)c1,6000.0
CHEMBL2442124,C[C@@H](Sc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,1000.0
CHEMBL2443026,CN(C)c1ccc(Oc2cc(O)cc(O)c2-c2cc(C(=O)NC3CCN(C4CCC5(CC4)OCCO5)CC3)no2)cc1,10.0
CHEMBL2443139,CC(C)Nc1ccc(Oc2cc(O)cc(O)c2-c2cc(C(=O)NC3CCN(C)CC3)no2)cc1,10.0
CHEMBL2443138,CN1CCC(NC(=O)c2cc(-c3c(O)cc(O)cc3Oc3ccc(N(C)C)cc3)on2)CC1,10.0
CHEMBL2443044,CN1CCC(NC(=O)c2cc(-c3c(O)cc(O)cc3Oc3ccc([N+](=O)[O-])cc3)on2)CC1,10.0
CHEMBL3092314,CCN(CC)CCCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,10000.0
CHEMBL3092308,O=C(NCCN1CCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,10000.0
CHEMBL3109570,COc1ccc(CCc2cc(Nc3ccnc(NCc4cc(C)no4)n3)n[nH]2)cc1OC,100.0
CHEMBL189963,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,10000.0
CHEMBL3115681,CN1CCN(c2ccc(Nc3ncc4cc(C#N)c(=O)n(C5CCCC5)c4n3)cc2)CC1,26.0
CHEMBL3116050,C[C@H](Nc1nc(Nc2cn(C)cn2)c2cc[nH]c2n1)c1ncc(F)cn1,50.0
CHEMBL3233767,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,10000.0
CHEMBL3233785,O=C(/C=C/CN1CC2CCC1C(=O)C2)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,10000.0
CHEMBL3263869,COc1ccc(Oc2cc(C)c(-c3csc(NC(=O)c4ccnc(F)c4)n3)c(C)c2)cc1,10000.0
CHEMBL3288526,Nc1ncnc2scc(-c3ccc4c(C(=O)Nc5ccccc5)cccc4c3)c12,643.7
CHEMBL3298400,CC(C)(C)CNC(=O)CC1CNC(=O)c2cc(-c3ccsc3)cn21,10000.0
CHEMBL3297762,CN1CCN(C[C@@H](NC(=O)C[C@H]2CNC(=O)c3cc(-c4cccc(Cl)c4)cn32)C2CCCCC2)CC1,10000.0
CHEMBL3040861,c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCO5)c2)cc1,63.0
CHEMBL3040806,c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCCO5)c2)cc1,178.0
CHEMBL3040910,c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCCCO5)c2)cc1,63.0
CHEMBL3297954,Cl.c1cc(Nc2ncnc3cc4c(cc23)OCCO4)cc(-c2ccco2)c1,10000.0
CHEMBL3297955,Cl.c1cc(Nc2ncnc3cc4c(cc23)OCCO4)cc(-c2cccs2)c1,10000.0
CHEMBL3297956,Cl.c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCCO5)c2)nc1,10000.0
CHEMBL3297957,c1ccc(-c2ccnc(Nc3ncnc4cc5c(cc34)OCCO5)n2)cc1,10000.0
CHEMBL3297958,c1ccc(-c2csc(Nc3ncnc4cc5c(cc34)OCCO5)n2)cc1,10000.0
CHEMBL3297959,Cl.c1cc(Nc2ncnc3cc4c(cc23)OCCO4)cc(-c2ccc[nH]2)c1,10000.0
CHEMBL2333991,COc1cc2ncnc(Nc3cccc(-c4ccccc4)c3)c2cc1OC,10000.0
CHEMBL67,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,10000.0
CHEMBL428647,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,10000.0
CHEMBL3355065,CNc1cc2ccc(C#CCOc3ccc(CN4CCNCC4)c(C(F)(F)F)c3)cc2cn1,250.0
CHEMBL1171837,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,0.7
CHEMBL3309990,Nc1nc2c3c(F)cccc3nc(Cc3ccc4c(c3)OCO4)n2n1,10000.0
CHEMBL3309995,Nc1ccc2c(c1)nc(Cc1ccc3c(c1)OCO3)n1nc(N)nc21,10000.0
CHEMBL3309997,OCCCNc1ccc2c(c1)nc(-c1ccc3c(c1)OCO3)n1ncnc21,10000.0
CHEMBL3309998,Nc1nc2c3ccc(NCCO)cc3nc(Cc3ccc4c(c3)OCO4)n2n1,10000.0
CHEMBL3310151,CN1CCN(c2cc(F)c3c(c2)nc(Cc2ccc4c(c2)OCO4)n2nc(N)nc32)CC1,10000.0
CHEMBL3343787,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(C/N=C/c3c(O)ccc4ccccc34)CCC[C@]21C,1200.0
CHEMBL3401370,CC(=O)Nc1nc(O)c2nc(-c3c[nH]c4cccc(Br)c34)[nH]c2n1,1560.0
CHEMBL3401369,CC(=O)Nc1nc(O)c2nc(-c3c[nH]c4ccccc34)[nH]c2n1,3170.0
CHEMBL3401368,CC(=O)Nc1nc(O)c2nc(-c3ccc(C)cc3C)[nH]c2n1,9590.0
CHEMBL3401367,COc1cccc(-c2nc3c(O)nc(NC(C)=O)nc3[nH]2)c1OC,9130.0
CHEMBL3401366,COc1ccccc1-c1nc2c(O)nc(NC(C)=O)nc2[nH]1,15040.0
CHEMBL3401365,CC(=O)Nc1nc(O)c2nc(-c3ccccc3)[nH]c2n1,17840.0
CHEMBL3401364,Nc1nc(O)c2nc(-c3c[nH]c4cccc(Br)c34)[nH]c2n1,4840.0
CHEMBL3401363,Nc1nc(O)c2nc(-c3c[nH]c4ccccc34)[nH]c2n1,5330.0
CHEMBL3401362,Cc1ccc(-c2nc3c(O)nc(N)nc3[nH]2)c(C)c1,12650.0
CHEMBL3401361,COc1cccc(-c2nc3c(O)nc(N)nc3[nH]2)c1OC,11910.0
CHEMBL3401360,COc1ccccc1-c1nc2c(O)nc(N)nc2[nH]1,15220.0
CHEMBL3401359,Nc1nc(O)c2nc(-c3ccccc3)[nH]c2n1,15180.0
CHEMBL3401358,CN1CCN(c2ccc(-c3nc4c(N5CCN(CC(=O)Nc6nccs6)CC5)c(Cl)cnc4[nH]3)cc2)CC1,82.0
CHEMBL3348846,COc1cc(CCc2cc(NC(=O)c3ccc(N4C[C@@H](C)N[C@@H](C)C4)cc3)n[nH]2)cc(OC)c1,1.3
CHEMBL1231606,COc1cccc(Cc2c[nH]c3ncccc23)c1,1900.0
CHEMBL3400599,Fc1ccccc1Nc1ncnc2sc3c(c12)CCCCC3,4300.0
CHEMBL3401759,Fc1ccccc1Nc1ncnc2sc(-c3ccccc3)cc12,18200.0
CHEMBL3401760,Fc1ccccc1Nc1ncnc2scc(-c3ccccc3)c12,30000.0
CHEMBL3401761,Fc1ccc(Nc2ncnc3scc(-c4ccccc4)c23)cc1,6300.0
CHEMBL3401762,Fc1ccc(Nc2ncnc3sc(-c4ccccc4)cc23)cc1,4300.0
CHEMBL3237080,Fc1ccc(Nc2ncnc3sc4c(c23)CCCC4)cc1,3200.0
CHEMBL3401763,Cc1ccc(-c2csc3ncnc(Nc4ccc(F)cc4)c23)cc1,30000.0
CHEMBL3237083,Fc1ccc(Nc2ncnc3scc(-c4ccc(Cl)cc4)c23)cc1,30000.0
CHEMBL3237084,CCOC(=O)c1sc2ncnc(Nc3ccc(F)cc3)c2c1C,30000.0
CHEMBL3401764,Cc1ccc(-c2csc3ncnc(Nc4cccc(C(=O)O)c4)c23)cc1,11000.0
CHEMBL1470707,CCOC(=O)c1sc2ncnc(Nc3cccc(C(=O)O)c3)c2c1C,30000.0
CHEMBL1513159,Cc1ccc(-c2csc3ncnc(Nc4ccc(C(=O)O)cc4)c23)cc1,30000.0
CHEMBL3401765,Fc1ccc(Nc2ncnc3sc4c(c23)CCCCC4)cc1Cl,1600.0
CHEMBL3401766,CCOC(=O)c1sc2ncnc(Nc3ccc(OC)cc3)c2c1C,30000.0
CHEMBL3401767,COc1ccc(Nc2ncnc3scc(-c4ccccc4)c23)cc1,3000.0
CHEMBL3401768,COc1ccc(Nc2ncnc3scc(-c4ccc(C)cc4)c23)cc1,5000.0
CHEMBL3401769,CCOC(=O)c1sc2ncnc(Nc3cccc(OC)c3)c2c1C,30000.0
CHEMBL3401770,COc1cccc(Nc2ncnc3scc(-c4ccc(Cl)cc4)c23)c1,30000.0
CHEMBL3401771,COc1cccc(Nc2ncnc3scc(-c4ccccc4)c23)c1,2500.0
CHEMBL3401772,CCOc1ccc(-c2csc3ncnc(Nc4ccc(O)cc4)c23)cc1,30000.0
CHEMBL1617780,Cc1cc2c(Nc3ccc(O)cc3)ncnc2s1,5600.0
CHEMBL3401773,Cc1nc(Nc2ccc(O)cc2)c2cc(-c3ccccc3)sc2n1,5000.0
CHEMBL1626011,Oc1ccc(Nc2ncnc3scc(-c4ccccc4)c23)cc1,1660.0
CHEMBL3401774,Cc1sc2ncnc(Nc3ccc(O)cc3)c2c1-c1ccccc1,1250.0
CHEMBL3401775,Oc1ccc(Nc2ncnc3sc(-c4ccccc4)cc23)cc1,1200.0
CHEMBL3401776,Oc1ccc(Nc2ncnc3scc(-c4ccc(Cl)cc4)c23)cc1,3000.0
CHEMBL1574987,CCOc1ccc(-c2csc3ncnc(Nc4cccc(O)c4)c23)cc1,12500.0
CHEMBL3401777,Cc1ccc(-c2csc3ncnc(Nc4cccc(O)c4)c23)cc1,700.0
CHEMBL3401778,Oc1cccc(Nc2ncnc3scc(-c4ccc(Cl)cc4)c23)c1,500.0
CHEMBL3401779,CCOC(=O)c1sc2ncnc(Nc3cccc(O)c3)c2c1C,500.0
CHEMBL3401780,CC1CCc2sc3ncnc(Nc4cccc(O)c4)c3c2C1,450.0
CHEMBL3401781,Oc1cccc(Nc2ncnc3scc(-c4ccccc4)c23)c1,180.0
CHEMBL3401782,Oc1cccc(Nc2ncnc3sc(-c4ccccc4)cc23)c1,160.0
CHEMBL3039504,CCS(=O)(=O)O.COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,69.0
CHEMBL3417489,O=c1ccc(-n2ccc3ccc(F)cc32)nn1CCOc1ccnc2cc(OCCCN3CCOCC3)ccc12,1000.0
CHEMBL3426891,CN1CCN(c2ccc(Nc3ncc(Cl)c(NC[C@H]4CCCO4)n3)cc2)CC1,160.0
CHEMBL427202,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@H](C)O)c(C)c34)ccc2[nH]1,22.0
CHEMBL3527569,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)OS(=O)(=O)O)c(C)c34)ccc2[nH]1,26.0
CHEMBL3526621,Cc1c(OC[C@@H](C)O)cn2ncnc(Oc3ccc4[nH]c(CO)cc4c3F)c12,760.0
CHEMBL3526543,Cc1c(OC[C@@H](C)O)cn2ncnc(Oc3ccc4[nH]c(C(=O)O)cc4c3F)c12,30000.0
CHEMBL3606021,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,10000.0
CHEMBL3701239,C#CC(=O)N1CC[C@H](n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,1.4
CHEMBL3701266,C=CC(=O)N1CC(N2C=C(C#Cc3cc(OC)cc(OC)c3)C3C(N)=NC=NC32)C1,1.2
CHEMBL3701267,COc1cc(C#Cc2cn(C3CN(C(=O)/C=C/CN(C)C)C3)c3ncnc(N)c23)cc(OC)c1,2.8
CHEMBL3701262,COc1cc(C#Cc2cn([C@H]3CCN(C(=O)C#CC(C)(C)O)C3)c3ncnc(N)c23)cc(OC)c1,20.0
CHEMBL3701274,COc1cc(C#Cc2cn(C3CN(C(=O)/C=C/CN4CC[C@H](O)C4)C3)c3ncnc(N)c23)cc(OC)c1,3.1
CHEMBL3701238,C=CC(=O)N1CC[C@H](n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,3.6
CHEMBL3702566,Cn1c(=O)c(Sc2ccc(F)cc2)cc2cnc(Nc3ccc4[nH]ccc4c3)nc21,10000.0
CHEMBL3975634,CN[C@H]1CC2OC([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(O)=NC4,8.0
CHEMBL3701241,C=CC(=O)N1CC(n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,3.2
CHEMBL3740721,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc4c(C(=O)Nc5ccccc5)cccc4c3)n2)c1,10000.0
CHEMBL3740487,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc4c(C(=O)Nc5cccc(F)c5)cccc4c3)n2)c1,10000.0
CHEMBL3739732,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc4c(C(=O)Nc5cccnc5)cccc4c3)n2)c1,10000.0
CHEMBL3651966,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1,10000.0
CHEMBL3745885,Cn1c(=O)c(S(=O)(=O)c2ccc(F)cc2F)cc2cnc(Nc3ccc4[nH]ccc4c3)nc21,5000.0
CHEMBL3752074,COc1cc(NC(=O)Nc2ccccn2)cc(-c2cccnc2)c1OC,69.34
CHEMBL3754785,COc1ccc(-c2cc(NC(=O)Nc3ccccn3)cc(OC)c2OC)cn1,500.0
CHEMBL3753208,O=C(Nc1ccccn1)Nc1cc(-c2cccnc2)ccc1OC(F)(F)F,129.86
CHEMBL3752874,COc1ccc(-c2ccc(OC(F)(F)F)c(NC(=O)Nc3ccccn3)c2)cn1,500.0
CHEMBL3754057,O=C(Nc1ccccn1)Nc1cc(-c2cncnc2)ccc1OC(F)(F)F,81.28
CHEMBL3753836,COc1cc(NC(=O)Nc2ccncc2)cc(-c2cccnc2)c1OC,271.85
CHEMBL3753444,COc1ccc(-c2cc(NC(=O)Nc3ccncc3)cc(OC)c2OC)cn1,500.0
CHEMBL3754722,COc1cc(NC(=O)Nc2ccncc2)cc(-c2cncnc2)c1OC,500.0
CHEMBL3752404,O=C(Nc1ccncc1)Nc1cc(-c2cccnc2)cc(C(F)(F)F)c1,138.06
CHEMBL3753904,COc1ccc(-c2cc(NC(=O)Nc3ccncc3)cc(C(F)(F)F)c2)cn1,500.0
CHEMBL3752008,O=C(Nc1ccncc1)Nc1cc(-c2cncnc2)cc(C(F)(F)F)c1,28.23
CHEMBL3753886,O=C(Nc1ccncc1)Nc1cc(-c2cccnc2)ccc1OC(F)(F)F,104.2
CHEMBL3753623,COc1ccc(-c2ccc(OC(F)(F)F)c(NC(=O)Nc3ccncc3)c2)cn1,99.75
CHEMBL3752370,O=C(Nc1ccncc1)Nc1cc(-c2cncnc2)ccc1OC(F)(F)F,32.57
CHEMBL3754709,COc1cc(NC(=O)Nc2nccs2)cc(-c2cccnc2)c1OC,333.89
CHEMBL3753142,O=C(Nc1cc(-c2cccnc2)cc(C(F)(F)F)c1)Nc1nccs1,99.15
CHEMBL3751967,COc1ccc(-c2cc(NC(=O)Nc3nccs3)cc(C(F)(F)F)c2)cn1,500.0
CHEMBL3754556,O=C(Nc1cc(-c2cncnc2)cc(C(F)(F)F)c1)Nc1nccs1,500.0
CHEMBL3753811,O=C(Nc1nccs1)Nc1cc(-c2cccnc2)ccc1OC(F)(F)F,96.15
CHEMBL3753157,COc1ccc(-c2ccc(OC(F)(F)F)c(NC(=O)Nc3nccs3)c2)cn1,500.0
CHEMBL3752248,O=C(Nc1nccs1)Nc1cc(-c2cncnc2)ccc1OC(F)(F)F,154.16
CHEMBL3753532,COc1cc(NC(=O)Nc2ccccn2)cc(-c2c[nH]cn2)c1OC,56.49
CHEMBL3754301,Cn1cnc(-c2cc(NC(=O)Nc3ccncc3)cc(C(F)(F)F)c2)c1,260.79
CHEMBL3752825,Cn1cnc(-c2ccc(OC(F)(F)F)c(NC(=O)Nc3ccncc3)c2)c1,370.6
CHEMBL3752129,COc1cc(NC(=O)Nc2nccs2)cc(-c2cn(C)cn2)c1OC,500.0
CHEMBL3752916,Cn1cnc(-c2cc(NC(=O)Nc3nccs3)cc(C(F)(F)F)c2)c1,500.0
CHEMBL3759079,Cn1cc(-c2cnc(Nc3cccc(Cn4nc(-c5cnn(C)c5)ccc4=O)c3)nc2)cn1,1000.0
CHEMBL601719,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,1000.0
CHEMBL3775181,CS(=O)(=O)O.Cc1oc2c(O)c3c(c(O)c2c1C(=O)N1CC[C@H](N)C1)C(=O)c1ccccc1C3=O,5000.0
CHEMBL3779986,Cc1ccc2nc(C3=C(N)N(c4cccc(Cl)c4)CC3=O)[nH]c2c1,1850.0
CHEMBL3779927,Cc1ccc2nc(C3=C(N)N(c4cccc(F)c4)CC3=O)[nH]c2c1,7300.0
CHEMBL3781089,NC1=C(c2nc3ccccc3[nH]2)C(=O)CN1c1ccccc1Cl,30000.0
CHEMBL3780837,NC1=C(c2nc3ccccc3[nH]2)C(=O)CN1c1ccccc1F,30000.0
CHEMBL3779960,Cc1ccc2nc(C3=C(N)N(c4ccc(Cl)cc4)CC3=O)[nH]c2c1,28200.0
CHEMBL1457887,NC1=C(c2nc3ccccc3[nH]2)C(=O)CN1c1ccc(F)cc1,27000.0
CHEMBL3780105,NC1=C(c2nc3ccccc3[nH]2)C(=O)CN1c1cccc(C(F)(F)F)c1,10000.0
CHEMBL3780362,NC1=C(c2nc3ccccc3[nH]2)C(=O)CN1c1ccc(O)cc1,2120.0
CHEMBL3781192,Cn1c(C2=C(N)N(c3ccc(O)cc3)CC2=O)nc2ccccc21,27000.0
CHEMBL3780482,Cc1ccc(N2CC(=O)C(c3nc4ccccc4[nH]3)=C2N)cc1O,2280.0
CHEMBL3780794,Cn1c(C2=C(N)N(c3cccc(O)c3)CC2=O)nc2ccccc21,3800.0
CHEMBL3781980,Cc1ccc2nc(C3=C(N)N(c4cccc(O)c4)CC3=O)[nH]c2c1,630.0
CHEMBL3781511,NC1=C(c2nc3ccccc3[nH]2)C(=O)CN1c1cccc(O)c1,320.0
CHEMBL3782011,COc1cccc(N2CC(=O)C(c3nc4ccccc4[nH]3)=C2N)c1,3500.0
CHEMBL1605162,NC1=C(c2nc3ccccc3[nH]2)C(=O)CN1c1ccccc1,30000.0
CHEMBL3780849,Cc1cccc(N2CC(=O)C(c3nc4ccccc4[nH]3)=C2N)c1,30000.0
CHEMBL3781563,Cc1ccc(N2CC(=O)C(c3nc4ccccc4[nH]3)=C2N)cc1,30000.0
CHEMBL3781175,COc1ccccc1N1CC(=O)C(c2nc3ccccc3[nH]2)=C1N,9900.0
CHEMBL3781238,COc1ccc(N2CC(=O)C(c3nc4ccccc4[nH]3)=C2N)cc1,7000.0
CHEMBL3781689,CCOc1ccccc1N1CC(=O)C(c2nc3ccccc3[nH]2)=C1N,30000.0
CHEMBL3780825,COc1ccc(OC)c(N2CC(=O)C(c3nc4ccccc4[nH]3)=C2N)c1,3280.0
CHEMBL3781310,COc1ccc(N2CC(=O)C(c3nc4ccccc4[nH]3)=C2N)c(OC)c1,30000.0
CHEMBL3780392,COc1ccc(C)cc1N1CC(=O)C(c2nc3ccc(C)cc3[nH]2)=C1N,11000.0
CHEMBL3781099,COc1ccc(Cl)cc1N1CC(=O)C(c2nc3ccccc3[nH]2)=C1N,600.0
CHEMBL3781649,NC1=C(c2nc3ccccc3[nH]2)C(=O)CN1c1cccc(Cl)c1,1120.0
CHEMBL1614712,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,4300.0
CHEMBL3785951,CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4cc(OC[C@@H]5CCCO5)ccc4F)c4c(N)ncnc43)C2)CC1,10000.0
CHEMBL3798631,CC(NC(=O)c1ccc2[nH]nc(-c3ccncc3)c2c1)c1cccc(Cl)c1,1000.0
CHEMBL3798257,Cc1cc(-c2n[nH]c3ccc(C(=O)NC(C)c4c(Cl)cncc4Cl)cc23)ccn1,1000.0
CHEMBL3800526,COc1cc(CCc2cc(Nc3ncnc4cc(N5CCN6CCCCC6C5)ccc34)n[nH]2)cc(OC)c1,1.0
CHEMBL1983268,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,1000.0
CHEMBL3818247,CN1C(=O)COc2c1cnc1ccc(Sc3nnc4c(F)cc(-c5cnn(C)c5)cn34)cc21,30000.0
CHEMBL3828723,c1cc(COc2ccc3[nH]nc(-c4nc5cc(N6CCCCC6)ccc5[nH]4)c3c2)ccn1,20.8
CHEMBL3827165,Clc1cnccc1COc1ccc2[nH]nc(-c3nc4cc(N5CCCCC5)ccc4[nH]3)c2c1,13.6
CHEMBL3827042,Clc1cncc(Cl)c1COc1ccc2[nH]nc(-c3nc4cc(N5CCCCC5)ccc4[nH]3)c2c1,6.6
CHEMBL3827145,c1cncc(COc2ccc3[nH]nc(-c4nc5cc(N6CCCCC6)ccc5[nH]4)c3c2)c1,1.7
CHEMBL3828317,c1ccc(COc2ccc3[nH]nc(-c4nc5cc(N6CCCCC6)ccc5[nH]4)c3c2)nc1,4.1
CHEMBL3828561,CC(Oc1ccc2[nH]nc(-c3nc4cc(N5CCCCC5)ccc4[nH]3)c2c1)c1c(Cl)cncc1Cl,2.7
CHEMBL3827608,CCC(Oc1ccc2[nH]nc(-c3nc4cc(N5CCCCC5)ccc4[nH]3)c2c1)c1c(Cl)cncc1Cl,5.7
CHEMBL3827325,CC(Oc1ccc2[nH]nc(-c3nc4cc(N5CCCCC5)ccc4[nH]3)c2c1)c1c(Cl)ccnc1Cl,22.4
CHEMBL3828009,C[C@@H](Oc1ccc2[nH]nc(/C=C/c3cnn(CCO)c3)c2c1)c1c(Cl)cncc1Cl,0.3
CHEMBL3827659,CC(Oc1ccc2[nH]nc(-c3nc4ccccc4[nH]3)c2c1)c1c(Cl)cncc1Cl,1.8
CHEMBL3827803,CC(Oc1ccc2[nH]nc(-c3nc4ccccc4o3)c2c1)c1c(Cl)cncc1Cl,5.1
CHEMBL3827811,CC(Oc1ccc2[nH]nc(-c3nc4ccccc4s3)c2c1)c1c(Cl)cncc1Cl,228.2
CHEMBL3828173,CC(Oc1ccc2[nH]nc(-c3cc4ccccc4[nH]3)c2c1)c1c(Cl)cncc1Cl,2.4
CHEMBL3827322,Cc1cccc2[nH]c(-c3n[nH]c4ccc(OC(C)c5c(Cl)cncc5Cl)cc34)nc12,16.2
CHEMBL3827443,CC(Oc1ccc2[nH]nc(-c3nc4c(N5CCCCC5)cccc4[nH]3)c2c1)c1c(Cl)cncc1Cl,1000.0
CHEMBL3827601,CC(Oc1ccc2[nH]nc(-c3nc4cc(F)ccc4[nH]3)c2c1)c1c(Cl)cncc1Cl,2.1
CHEMBL3827387,Cc1ccc2[nH]c(-c3n[nH]c4ccc(OC(C)c5c(Cl)cncc5Cl)cc34)nc2c1,2.0
CHEMBL3828142,COc1ccc2[nH]c(-c3n[nH]c4ccc(OC(C)c5c(Cl)cncc5Cl)cc34)nc2c1,2.8
CHEMBL3828649,CNc1ccc2[nH]c(-c3n[nH]c4ccc(OC(C)c5c(Cl)cncc5Cl)cc34)nc2c1,2.1
CHEMBL3827268,CC(Oc1ccc2[nH]nc(-c3nc4cc(C5CCN(C)CC5)ccc4[nH]3)c2c1)c1c(Cl)cncc1Cl,1.0
CHEMBL3828465,CC(Oc1ccc2[nH]nc(-c3nc4cc(N5CCC(N6CCCCC6)CC5)ccc4[nH]3)c2c1)c1c(Cl)cncc1Cl,0.8
CHEMBL3828122,CC(Oc1ccc2[nH]nc(-c3nc4cc(N5C[C@@H](C)N[C@@H](C)C5)ccc4[nH]3)c2c1)c1c(Cl)cncc1Cl,1.4
CHEMBL3828740,CC(Oc1ccc2[nH]nc(-c3nc4cc(N5CCN(C)CC5)ccc4[nH]3)c2c1)c1c(Cl)cncc1Cl,1.0
CHEMBL3827706,CCN1CCN(c2ccc3[nH]c(-c4n[nH]c5ccc(OC(C)c6c(Cl)cncc6Cl)cc45)nc3c2)CC1,3.6
CHEMBL3827818,CC(Oc1ccc2[nH]nc(-c3nc4cc(N5CCOCC5)ccc4[nH]3)c2c1)c1c(Cl)cncc1Cl,0.2
CHEMBL3827594,CC(Oc1ccc2[nH]nc(-c3nc4cc(N5CCCN(C)CC5)ccc4[nH]3)c2c1)c1c(Cl)cncc1Cl,7.6
CHEMBL3828439,CC(Oc1ccc2[nH]nc(-c3nc4cc(N(C)C(=O)CN(C)C)ccc4[nH]3)c2c1)c1c(Cl)cncc1Cl,0.4
CHEMBL3827492,CC(Oc1ccc2[nH]nc(-c3nc4cc(NCCN(C)C)ccc4[nH]3)c2c1)c1c(Cl)cncc1Cl,0.3
CHEMBL3827725,COCCNc1ccc2[nH]c(-c3n[nH]c4ccc(OC(C)c5c(Cl)cncc5Cl)cc34)nc2c1,0.6
CHEMBL3827180,CC(Oc1ccc2[nH]nc(-c3nc4cc(CCO)ccc4[nH]3)c2c1)c1c(Cl)cncc1Cl,1.5
CHEMBL3827178,C[C@@H](Oc1ccc2[nH]nc(-c3nc4cc(N5CCN(C)CC5)ccc4[nH]3)c2c1)c1c(Cl)cncc1Cl,0.9
